t,x,y,z,intensity,jd,dt,id,seg_pos,track_pos,seg.D_msd,seg.D_msd_intercept,seg.D_msd_std_err,seg.D_msd_r,seg.mjd,seg.mjd_std_err,seg.mjd_n,seg.msd,seg.msd_std_err,seg.msd_n,seg.motion,seg.t_start,seg.lifetime,seg.id,seg.loc_count,seg.track_pos,track.noise,track.t_start,track.lifetime,track.id,track.loc_count,track.seg_count
5,4749.822754,8856.233398,-135.5172729,932.2903442,73.40837726,1,0,0,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
6,3321.168945,9150.000977,-9.808654785,7461.1875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,6,0,1,1,0,0,6,0,1,1,1
6,4773.175781,8925.828125,33.70018005,1568.119141,57.93895157,1,2,1,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
7,4724.960449,8893.700195,32.53364563,1565.599243,83.85214971,1,3,2,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
8,4649.717773,8856.69043,-153.5453796,1130.824097,81.41679265,1,4,3,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
9,3277.087891,9189.428711,7.778015137,4840.257813,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,none,9,0,641,1,0,1,9,0,624,1,1
9,4706.903809,8914.642578,7.207260132,1601.147339,31.24927283,1,6,4,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
10,3648.654785,9139.261719,432.5796509,12909.25195,261.8090416,1,7,0,0,0.5102641366,-0.03953265652,1.805559323e-031,1,193.504913,68.30412856,2,42109.60534,26434.36891,2,diffusion,10,2,2,3,0,0,10,2,2,3,1
10,4675.869629,8910.982422,40.83084106,1245.099365,54.87713213,1,8,5,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
11,3401.253662,9053.607422,130.8761597,4786.644043,125.2007845,1,9,1,0,0.5102641366,-0.03953265652,1.805559323e-031,1,193.504913,68.30412856,2,42109.60534,26434.36891,2,diffusion,10,2,2,3,0,0,10,2,2,3,1
11,4663.336426,8857.555664,-21.99295044,2457.744629,71.81152723,1,10,6,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
12,3297.233887,9123.286133,13.32717896,6359.294434,0,0,11,2,0,0.5102641366,-0.03953265652,1.805559323e-031,1,193.504913,68.30412856,2,42109.60534,26434.36891,2,diffusion,10,2,2,3,0,0,10,2,2,3,1
12,4666.0625,8929.31543,9.215240479,1259.250244,62.86296444,1,12,7,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
12,5767.725098,8884.183594,379.8474731,7602.555664,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,none,12,0,3,1,0,0,12,0,3,1,1
13,4681.05957,8868.267578,-109.9822998,1575.220337,53.78434419,1,14,8,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
14,4668.090332,8920.464844,13.47389221,2600.109131,45.62370363,1,15,9,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
15,3342.914551,9110.209961,26.13174438,4574.98877,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,none,15,0,642,1,0,1,15,0,625,1,1
15,4689.270996,8880.055664,13.52027893,1021.135437,0,0,17,10,0,0.0001268348675,0.003807327141,1.302904587e-006,0.07833050164,61.68252156,5.195293671,10,4047.653153,621.6782394,10,immobile,5,10,0,11,0,0,5,10,0,11,1
16,4709.770996,8821.365234,-308.6636353,880.7939453,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,none,16,0,643,1,0,1,16,0,626,1,1
17,4706.084961,8908.300781,14.6546936,1356.454102,51.65936733,1,19,0,0,-0.005833582279,0.003882787906,1.576358199e-005,-0.9010806908,56.10049871,6.29755587,4,3266.243585,682.3694512,4,immobile,17,4,4,5,0,0,17,4,4,5,1
18,4707.830078,8856.670898,66.99394226,1088.155029,65.43024133,1,20,1,0,-0.005833582279,0.003882787906,1.576358199e-005,-0.9010806908,56.10049871,6.29755587,4,3266.243585,682.3694512,4,immobile,17,4,4,5,0,0,17,4,4,5,1
19,4740.051758,8913.617188,82.00202942,1170.217529,67.02020285,1,21,2,0,-0.005833582279,0.003882787906,1.576358199e-005,-0.9010806908,56.10049871,6.29755587,4,3266.243585,682.3694512,4,immobile,17,4,4,5,0,0,17,4,4,5,1
20,4679.283203,8885.352539,50.89797974,1132.616089,40.29218332,1,22,3,0,-0.005833582279,0.003882787906,1.576358199e-005,-0.9010806908,56.10049871,6.29755587,4,3266.243585,682.3694512,4,immobile,17,4,4,5,0,0,17,4,4,5,1
21,4719.483887,8882.638672,224.172287,1173.068237,0,0,23,4,0,-0.005833582279,0.003882787906,1.576358199e-005,-0.9010806908,56.10049871,6.29755587,4,3266.243585,682.3694512,4,immobile,17,4,4,5,0,0,17,4,4,5,1
22,3302.041504,9124.416992,53.03390503,4180.213379,186.1517865,1,24,0,0,0.133698474,-0.001348052258,0.01735879606,0.8204571693,149.3153941,41.59623339,4,27485.82682,11326.54365,4,diffusion,22,4,5,5,0,0,22,4,5,5,1
22,4674.73877,8861.96875,-555.855835,704.6199951,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,none,22,0,644,1,0,1,22,0,627,1,1
23,3246.365967,8946.786133,120.4026794,3599.376465,137.8451083,1,26,1,0,0.133698474,-0.001348052258,0.01735879606,0.8204571693,149.3153941,41.59623339,4,27485.82682,11326.54365,4,diffusion,22,4,5,5,0,0,22,4,5,5,1
23,4665.476563,8874.875977,13.07884216,878.9961548,24.39972333,1,27,0,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
24,3328.869141,9057.214844,15.42808533,5353.310547,39.28565973,1,28,2,0,0.133698474,-0.001348052258,0.01735879606,0.8204571693,149.3153941,41.59623339,4,27485.82682,11326.54365,4,diffusion,22,4,5,5,0,0,22,4,5,5,1
24,4689.620117,8878.402344,28.04351807,1045.863281,50.72970541,1,29,1,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
25,3354.017334,9027.033203,64.84138489,4314.499023,233.9790219,1,30,3,0,0.133698474,-0.001348052258,0.01735879606,0.8204571693,149.3153941,41.59623339,4,27485.82682,11326.54365,4,diffusion,22,4,5,5,0,0,22,4,5,5,1
25,4737.220703,8895.943359,16.00784302,1250.373291,52.56732344,1,31,2,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
26,3505.880859,8849.03418,183.537674,4751.821289,0,0,32,4,0,0.133698474,-0.001348052258,0.01735879606,0.8204571693,149.3153941,41.59623339,4,27485.82682,11326.54365,4,diffusion,22,4,5,5,0,0,22,4,5,5,1
26,3462.730957,8952.962891,434.0126953,5197.399902,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,none,26,0,645,1,0,1,26,0,628,1,1
26,4700.292969,8858.53125,-68.35632324,1333.513672,26.15743137,1,34,3,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
27,4685.349609,8837.0625,-199.8999023,1526.753784,86.05481515,1,35,4,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
28,4749.59375,8894.317383,87.32460022,1153.807251,89.93963636,1,36,5,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
29,4659.736328,8898.162109,-0.2072906494,1598.353638,31.83409327,1,37,6,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
30,4690.27832,8889.18457,85.14877319,1399.09082,63.86754044,1,38,7,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
31,4754.092773,8886.581055,4.382476807,1437.429321,23.94020836,1,39,8,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
32,3319.788818,9127.021484,195.4270172,7155.001465,38.48115042,1,40,0,0,0.08607436039,-0.008112307085,0.0005918056297,0.990162251,74.80472402,18.87545127,3,6308.312057,2596.15279,3,immobile,32,3,7,4,0,0,32,3,7,4,1
32,4731.194336,8879.595703,-202.0695496,955.5379639,65.18803367,1,41,9,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
33,3281.310547,9127.492188,324.2937622,6595.736816,84.06165353,1,42,1,0,0.08607436039,-0.008112307085,0.0005918056297,0.990162251,74.80472402,18.87545127,3,6308.312057,2596.15279,3,immobile,32,3,7,4,0,0,32,3,7,4,1
33,4691.939941,8827.551758,-622.5181885,923.6887207,23.27868897,1,43,10,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
33,4721.202637,8870.624023,90.53237915,1364.025879,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,none,33,0,646,1,0,1,33,0,629,1,1
34,3227.512207,9062.900391,13.33351135,6235.109375,101.8713681,1,45,2,0,0.08607436039,-0.008112307085,0.0005918056297,0.990162251,74.80472402,18.87545127,3,6308.312057,2596.15279,3,immobile,32,3,7,4,0,0,32,3,7,4,1
34,4700.958008,8849.012695,-471.0179138,791.8601074,20.03203806,1,46,11,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
35,3133.85498,9102.976563,22.35275269,6193.831055,0,0,47,3,0,0.08607436039,-0.008112307085,0.0005918056297,0.990162251,74.80472402,18.87545127,3,6308.312057,2596.15279,3,immobile,32,3,7,4,0,0,32,3,7,4,1
35,4691.148438,8831.546875,90.27694702,1403.555298,33.3074198,1,48,12,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
36,4657.98877,8828.413086,-49.78317261,1893.258057,109.4177206,1,49,13,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
37,4753.851563,8881.163086,94.74777222,1618.737427,66.09318452,1,50,14,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
38,4699.159668,8844.053711,-222.684021,1346.268555,40.28488429,1,51,15,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
39,4663.85498,8863.456055,-153.0525208,1238.281494,32.49996986,1,52,16,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
40,4681.443848,8836.126953,-38.72116089,1284.593872,36.31116311,1,53,17,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
41,4700.091309,8867.28418,-68.76663208,1571.720337,14.12400498,1,54,18,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
42,3206.02002,9028.666992,177.9741669,7625.542969,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,none,42,0,8,1,0,0,42,0,8,1,1
42,4714.210938,8866.932617,73.90480042,1514.498779,47.39418082,1,56,19,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
43,4705.407227,8913.501953,25.62896729,1419.59668,45.4586647,1,57,20,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
44,4689.040527,8871.091797,-102.3687744,1008.871094,34.75956216,1,58,21,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
45,4655.373047,8879.736328,-43.86779785,1170.685303,17.8620845,1,59,22,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
46,3257.872559,9258.036133,53.61038208,4978.022949,290.1200892,1,60,0,0,-0.09514344947,0.06096503567,0.04232448703,-0.6790178023,218.6517438,41.34978603,3,51228.19467,18144.39143,3,diffusion,46,3,9,4,0,0,46,3,9,4,1
46,4664.647461,8895.001953,41.19758606,1294.737427,70.90390075,1,61,23,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
47,3433.513428,9027.125,44.77752686,2192.917969,218.953957,1,62,1,0,-0.09514344947,0.06096503567,0.04232448703,-0.6790178023,218.6517438,41.34978603,3,51228.19467,18144.39143,3,diffusion,46,3,9,4,0,0,46,3,9,4,1
47,4730.199707,8867.978516,77.11074829,2614.113281,92.78330984,1,63,24,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
48,3367.788086,9235.981445,204.4182587,12396.01074,146.8811851,1,64,2,0,-0.09514344947,0.06096503567,0.04232448703,-0.6790178023,218.6517438,41.34978603,3,51228.19467,18144.39143,3,diffusion,46,3,9,4,0,0,46,3,9,4,1
48,4637.899414,8858.523438,42.66716003,1999.256226,25.9655234,1,65,25,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
49,3328.52832,9094.444336,121.1155701,4625.014648,0,0,66,3,0,-0.09514344947,0.06096503567,0.04232448703,-0.6790178023,218.6517438,41.34978603,3,51228.19467,18144.39143,3,diffusion,46,3,9,4,0,0,46,3,9,4,1
49,4658.083008,8842.188477,-118.747406,1140.799194,114.5862238,1,67,26,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
50,4689.317383,8952.435547,-3.166275024,1770.968262,120.8439035,1,68,27,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
51,4659.266602,8835.387695,-54.18136597,1739.661987,34.58619762,1,69,28,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
51,8700.145508,7850.46875,131.4102173,3914.69165,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,none,51,0,647,1,0,1,51,0,630,1,1
52,3391.260986,9085.863281,216.2259674,12737.9707,19.60464219,1,71,0,0,0.00240213747,0,0,0,19.60464219,0,1,384.3419952,0,1,immobile,52,1,10,2,0,0,52,1,10,2,1
52,4692.822754,8827.009766,-43.08013916,1523.146973,0,0,72,29,0,-0.001265149594,0.003944882306,9.750788405e-007,-0.4422846913,51.55762538,5.724432909,29,3575.724435,759.2201683,29,immobile,23,29,6,30,0,0,23,29,6,30,1
53,3379.811768,9101.777344,9.397888184,7465.650879,0,0,73,1,0,0.00240213747,0,0,0,19.60464219,0,1,384.3419952,0,1,immobile,52,1,10,2,0,0,52,1,10,2,1
53,4329.275391,10349.91016,46.0018158,7068.73877,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,none,53,0,648,1,0,1,53,0,631,1,1
53,4667.318359,8857.010742,-376.7657471,1169.618408,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,none,53,0,649,1,0,1,53,0,632,1,1
54,4702.617676,8888.921875,39.3396759,1879.595825,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,none,54,0,650,1,0,1,54,0,633,1,1
54,7973.862793,8367.320313,91.40159607,5527.185059,100.3777105,1,77,0,0,-0.01320702539,0.0192122396,0.006789322663,-0.3052673623,121.1165412,10.78509207,3,14901.85297,2535.957054,3,immobile,54,3,11,4,0,0,54,3,11,4,1
55,4701.958008,8789.580078,-460.9675598,935.1837769,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,none,55,0,651,1,0,1,55,0,634,1,1
55,7885.561523,8319.585938,36.71783447,1949.266724,126.3497801,1,79,1,0,-0.01320702539,0.0192122396,0.006789322663,-0.3052673623,121.1165412,10.78509207,3,14901.85297,2535.957054,3,immobile,54,3,11,4,0,0,54,3,11,4,1
56,4677.003906,8847.178711,-132.240448,1502.700073,43.75738625,1,80,0,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
56,7999.5,8264.975586,417.8575134,6710.299805,136.622133,1,81,2,0,-0.01320702539,0.0192122396,0.006789322663,-0.3052673623,121.1165412,10.78509207,3,14901.85297,2535.957054,3,immobile,54,3,11,4,0,0,54,3,11,4,1
57,3322.414307,9080.647461,13.72108459,5115.593262,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,none,57,0,652,1,0,1,57,0,635,1,1
57,4719.526367,8857.500977,-175.3048706,1069.559814,37.84069504,1,83,1,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
57,8049.082031,8392.283203,242.1331024,4790.835938,0,0,84,3,0,-0.01320702539,0.0192122396,0.006789322663,-0.3052673623,121.1165412,10.78509207,3,14901.85297,2535.957054,3,immobile,54,3,11,4,0,0,54,3,11,4,1
58,4683.147461,8867.916992,-153.2754517,1112.171265,39.11464657,1,85,2,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
59,4719.810547,8854.287109,49.91523743,1387.52356,25.84248772,1,86,3,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
59,8393.02832,8694.538086,404.505249,14747.9834,372.8671387,1,87,0,0,1.269790939,-0.08318222919,1.191669153e-029,1,345.2878572,27.57928152,2,119984.3211,19045.58204,2,diffusion,59,2,13,3,0,0,59,2,13,3,1
60,3437.179688,9845.578125,718.5268555,3891.058838,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,none,60,0,653,1,0,1,60,0,636,1,1
60,4742.799316,8842.482422,-84.77981567,1197.296875,54.29911712,1,89,4,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
60,8357.177734,9065.677734,375.277771,5095.989746,317.7085757,1,90,1,0,1.269790939,-0.08318222919,1.191669153e-029,1,345.2878572,27.57928152,2,119984.3211,19045.58204,2,diffusion,59,2,13,3,0,0,59,2,13,3,1
61,4690.619629,8857.504883,-55.83496094,1611.098267,13.25978195,1,91,5,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
61,8642.558594,9205.307617,173.2171631,7885.164063,0,0,92,2,0,1.269790939,-0.08318222919,1.191669153e-029,1,345.2878572,27.57928152,2,119984.3211,19045.58204,2,diffusion,59,2,13,3,0,0,59,2,13,3,1
62,4688.380371,8870.574219,14.91340637,1205.926758,26.97153394,1,93,6,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
62,6368.505859,8973.742188,71.84082031,9004.87207,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,none,62,0,14,1,0,0,62,0,14,1,1
63,4663.654785,8859.798828,-54.12689209,1018.937805,32.6247229,1,95,7,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
64,3461.350586,10456.33984,724.8342896,5211.507813,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,none,64,0,654,1,0,1,64,0,637,1,1
64,4684.974121,8835.103516,-180.4139709,946.0305786,0,0,97,8,0,0.002090420421,0.0009484301916,6.793354246e-008,0.9885405761,34.21379644,4.423553017,8,1307.558616,305.0650828,8,immobile,56,8,12,9,0,0,56,8,12,9,1
65,3799.350342,10373.61426,128.0664063,5083.169434,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,none,65,0,655,1,0,1,65,0,638,1,1
65,5075.922852,8928.941406,185.4389191,4685.565918,290.6679276,1,99,0,0,0.528049026,0,0,0,290.6679276,0,1,84487.84416,0,1,diffusion,65,1,15,2,0,0,65,1,15,2,1
66,4980.410645,9203.46875,88.16642761,3324.318848,0,0,100,1,0,0.528049026,0,0,0,290.6679276,0,1,84487.84416,0,1,diffusion,65,1,15,2,0,0,65,1,15,2,1
67,3975.704102,10261.18066,14.41009521,5332.841309,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,none,67,0,656,1,0,1,67,0,639,1,1
71,4660.250977,9126.244141,-12.90382385,3261.692139,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,none,71,0,657,1,0,1,71,0,640,1,1
75,5573.323242,9197.035156,63.59825134,3510.021973,171.0550572,1,103,0,0,0.1828739537,0,0,0,171.0550572,0,1,29259.8326,0,1,diffusion,75,1,16,2,0,0,75,1,16,2,1
76,5482.97168,9342.28125,46.46011353,5561.960449,0,0,104,1,0,0.1828739537,0,0,0,171.0550572,0,1,29259.8326,0,1,diffusion,75,1,16,2,0,0,75,1,16,2,1
81,7374.264648,9259.876953,45.9172821,2898.5354,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,none,81,0,658,1,0,1,81,0,641,1,1
82,6034.666992,8890.021484,194.4834137,3671.862305,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,none,82,0,659,1,0,1,82,0,642,1,1
83,6860.426758,2833.930664,250.5242157,3953.873535,366.6461997,1,107,0,0,0.8401839735,0,0,0,366.6461997,0,1,134429.4358,0,1,diffusion,83,1,17,2,0,0,83,1,17,2,1
84,7198.808105,2975.095459,67.07138062,4265.382813,0,0,108,1,0,0.8401839735,0,0,0,366.6461997,0,1,134429.4358,0,1,diffusion,83,1,17,2,0,0,83,1,17,2,1
93,6213.322754,9136.605469,216.6118622,6836.712891,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,none,93,0,18,1,0,0,93,0,18,1,1
96,3532.04834,9860.283203,50.32875061,5532.165039,351.9127251,1,110,0,0,0.7740160379,0,0,0,351.9127251,0,1,123842.5661,0,1,diffusion,96,1,19,2,0,0,96,1,19,2,1
96,6292.107422,8976.314453,62.55561829,1369.475708,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,none,96,0,660,1,0,1,96,0,643,1,1
97,3361.049316,9552.708984,106.3946533,7430.843262,0,0,112,1,0,0.7740160379,0,0,0,351.9127251,0,1,123842.5661,0,1,diffusion,96,1,19,2,0,0,96,1,19,2,1
98,6117.121582,9053.357422,174.4049072,5643.755371,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,none,98,0,661,1,0,1,98,0,644,1,1
99,6263.584473,8413.641602,48.15376282,2849.544678,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,none,99,0,662,1,0,1,99,0,645,1,1
106,4297.245605,9438.138672,171.7121887,6338.466309,122.2793574,1,115,0,0,1.934579776,-0.1073011435,1.20791366,0.9619446243,356.4856251,151.3961463,3,172923.5871,120413.1855,3,diffusion,106,3,20,4,0,0,106,3,20,4,1
107,4393.103516,9561.632813,710.5338135,4088.670654,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,none,107,0,663,1,0,1,107,0,646,1,1
107,4310.904297,9648.306641,709.9400635,6443.496582,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,none,107,0,664,1,0,1,107,0,647,1,1
107,4406.558105,9492.938477,157.4939728,2124.477051,639.7902857,1,118,1,0,1.934579776,-0.1073011435,1.20791366,0.9619446243,356.4856251,151.3961463,3,172923.5871,120413.1855,3,diffusion,106,3,20,4,0,0,106,3,20,4,1
108,4063.391602,10032.90918,59.78042603,6474.34668,307.3872321,1,119,2,0,1.934579776,-0.1073011435,1.20791366,0.9619446243,356.4856251,151.3961463,3,172923.5871,120413.1855,3,diffusion,106,3,20,4,0,0,106,3,20,4,1
108,4687.47998,9385.229492,6.434402466,1251.746094,36.09694198,1,120,0,0,-0.011986592,0.005743794303,5.289724579e-034,-1,57.88843191,21.79148993,2,3825.939583,2522.950362,2,immobile,108,2,638,3,0,0,108,2,622,3,1
109,3765.724609,10109.59863,101.2522125,5734.890137,0,0,121,3,0,1.934579776,-0.1073011435,1.20791366,0.9619446243,356.4856251,151.3961463,3,172923.5871,120413.1855,3,diffusion,106,3,20,4,0,0,106,3,20,4,1
109,4715.922363,9363.00293,29.25788879,1883.730957,79.67992185,1,122,1,0,-0.011986592,0.005743794303,5.289724579e-034,-1,57.88843191,21.79148993,2,3825.939583,2522.950362,2,immobile,108,2,638,3,0,0,108,2,622,3,1
